timestamp,hour_of_day,day_of_week,month,temperature_C,humidity_percent,rain_rate_mmhr,wind_speed_ms,pressure_hPa,snr_dB
2024-01-01 00:34:00,0,0,1,28.38,89.64,1.597,2.41,1009.89,19.292
2024-01-01 00:35:00,0,0,1,28.58,89.17,0.562,1.71,1009.39,22.1364
2024-01-01 00:36:00,0,0,1,28.44,87.38,1.877,2.57,1009.47,23.3329
2024-01-01 00:37:00,0,0,1,28.41,87.35,1.275,1.99,1010.42,21.9257
2024-01-01 00:38:00,0,0,1,29.23,87.25,1.298,3.34,1010.01,21.6007
2024-01-01 00:39:00,0,0,1,30.16,86.34,1.517,2.07,1009.14,23.1759
2024-01-01 00:40:00,0,0,1,29.24,89.07,5.545,2.67,1009.02,21.0833
2024-01-01 00:41:00,0,0,1,29.44,88.7,1.288,1.46,1010.04,21.5927
2024-01-01 00:42:00,0,0,1,29.43,88.24,1.43,2.0,1009.0,22.4258
2024-01-01 00:43:00,0,0,1,29.1,92.96,1.757,2.55,1008.89,21.612
2024-01-01 00:44:00,0,0,1,29.21,92.13,1.591,2.41,1009.12,23.3212
2024-01-01 00:45:00,0,0,1,29.23,85.75,1.492,3.86,1009.9,21.2629
2024-01-01 00:46:00,0,0,1,29.81,85.56,0.162,2.95,1009.8,22.1923
2024-01-01 00:47:00,0,0,1,29.24,86.99,0.471,2.78,1009.49,23.9053
2024-01-01 00:48:00,0,0,1,28.96,88.23,1.728,3.17,1008.9,20.456
2024-01-01 00:49:00,0,0,1,30.42,89.09,1.05,2.54,1009.92,23.2168
2024-01-01 00:50:00,0,0,1,28.98,87.25,1.931,2.67,1009.92,24.8127
2024-01-01 00:51:00,0,0,1,29.33,86.88,4.329,2.51,1008.66,21.6938
2024-01-01 00:52:00,0,0,1,29.25,88.62,1.465,1.49,1010.23,20.6581
2024-01-01 00:53:00,0,0,1,30.33,89.96,0.547,3.15,1010.32,24.7343
2024-01-01 00:54:00,0,0,1,29.42,85.31,1.33,2.68,1010.66,23.1269
2024-01-01 00:55:00,0,0,1,29.68,89.91,0.038,3.34,1009.21,22.653
2024-01-01 00:56:00,0,0,1,29.72,88.61,1.82,2.97,1009.98,26.4717
2024-01-01 00:57:00,0,0,1,29.71,89.65,1.159,1.83,1009.95,19.5927
2024-01-01 00:58:00,0,0,1,29.7,88.4,1.878,1.46,1009.4,18.7529
2024-01-01 00:59:00,0,0,1,29.79,81.11,1.537,1.13,1009.87,23.3428
2024-01-01 01:00:00,1,0,1,29.8,86.95,0.38,2.84,1010.34,24.0426
2024-01-01 01:01:00,1,0,1,29.98,85.49,0.478,2.99,1010.23,27.4838
2024-01-01 01:02:00,1,0,1,29.93,86.26,0.726,1.78,1009.42,21.5755
2024-01-01 01:03:00,1,0,1,29.42,86.25,0.488,2.64,1009.94,29.5946
2024-01-01 01:04:00,1,0,1,30.23,88.05,5.22,1.92,1010.01,22.7364
2024-01-01 01:05:00,1,0,1,30.07,85.64,1.446,1.4,1009.2,24.8651
2024-01-01 01:06:00,1,0,1,29.99,86.51,1.392,3.06,1010.6,23.6037
2024-01-01 01:07:00,1,0,1,28.93,83.76,0.36,3.84,1009.87,21.3601
2024-01-01 01:08:00,1,0,1,29.6,88.92,1.585,2.03,1009.29,23.4809
2024-01-01 01:09:00,1,0,1,29.43,88.73,1.537,2.46,1010.36,25.6057
2024-01-01 01:10:00,1,0,1,28.66,87.3,1.807,1.99,1010.01,20.5808
2024-01-01 01:11:00,1,0,1,29.65,89.72,0.433,1.56,1009.95,22.8111
2024-01-01 01:12:00,1,0,1,29.44,87.23,1.168,2.04,1010.23,21.5305
2024-01-01 01:13:00,1,0,1,29.35,88.13,3.098,2.1,1009.59,19.8087
2024-01-01 01:14:00,1,0,1,30.6,89.07,0.832,2.35,1009.98,20.6959
2024-01-01 01:15:00,1,0,1,30.52,86.01,1.564,1.02,1010.48,22.1026
2024-01-01 01:16:00,1,0,1,29.92,84.94,1.466,2.25,1009.82,23.9197
2024-01-01 01:17:00,1,0,1,29.9,86.75,3.718,0.89,1011.12,20.0765
2024-01-01 01:18:00,1,0,1,29.16,89.46,0.997,3.85,1009.85,21.7073
2024-01-01 01:19:00,1,0,1,29.88,88.05,1.882,2.32,1009.39,23.6241
2024-01-01 01:20:00,1,0,1,29.31,85.85,1.763,1.88,1009.78,22.9425
2024-01-01 01:21:00,1,0,1,28.95,85.9,1.476,3.64,1009.64,19.5638
2024-01-01 01:22:00,1,0,1,29.53,88.39,3.395,0.81,1010.64,18.7445
2024-01-01 01:23:00,1,0,1,29.32,86.93,1.714,1.69,1010.34,18.3675
2024-01-01 01:24:00,1,0,1,29.41,84.02,1.001,1.79,1009.64,22.1652
2024-01-01 01:25:00,1,0,1,29.73,84.85,1.105,2.66,1010.34,25.524
2024-01-01 01:26:00,1,0,1,29.79,86.67,1.763,1.55,1008.93,18.9334
2024-01-01 01:27:00,1,0,1,29.98,84.56,3.045,0.22,1010.64,21.9797
2024-01-01 01:28:00,1,0,1,29.78,88.33,1.475,2.0,1010.49,23.5411
2024-01-01 01:29:00,1,0,1,29.6,87.57,0.947,3.68,1010.57,19.3476
2024-01-01 01:30:00,1,0,1,30.94,87.32,1.28,2.64,1010.54,23.7839
2024-01-01 01:31:00,1,0,1,30.66,89.66,1.052,1.82,1010.96,23.8507
2024-01-01 01:32:00,1,0,1,30.54,84.69,1.903,1.7,1010.62,20.9636
2024-01-01 01:33:00,1,0,1,30.61,85.79,0.367,2.55,1009.68,22.2943
2024-01-01 01:34:00,1,0,1,30.23,87.84,0.391,2.86,1010.87,23.1906
2024-01-01 01:35:00,1,0,1,30.95,86.05,5.127,1.48,1010.66,17.8057
2024-01-01 01:36:00,1,0,1,30.04,86.1,0.906,2.34,1011.36,19.706
2024-01-01 01:37:00,1,0,1,30.25,88.42,0.883,1.07,1009.87,24.0131
2024-01-01 01:38:00,1,0,1,29.19,85.16,0.297,2.53,1010.78,25.342
2024-01-01 01:39:00,1,0,1,30.09,86.05,1.285,2.72,1010.68,23.3971
2024-01-01 01:40:00,1,0,1,30.49,86.19,0.359,3.02,1010.59,26.0023
2024-01-01 01:41:00,1,0,1,30.62,85.98,0.109,1.55,1010.94,24.8635
2024-01-01 01:42:00,1,0,1,30.44,88.45,0.914,2.86,1009.9,20.3982
2024-01-01 01:43:00,1,0,1,30.45,85.48,0.263,1.62,1010.38,23.51
2024-01-01 01:44:00,1,0,1,29.99,87.74,1.992,2.03,1009.61,22.6811
2024-01-01 01:45:00,1,0,1,30.33,86.19,1.24,3.35,1010.98,22.9175
2024-01-01 01:46:00,1,0,1,30.15,86.35,5.152,1.42,1010.19,16.0149
2024-01-01 01:47:00,1,0,1,30.97,86.24,1.731,2.0,1011.08,26.7136
2024-01-01 01:48:00,1,0,1,29.93,85.34,1.897,2.77,1010.49,22.8188
2024-01-01 01:49:00,1,0,1,30.06,84.86,0.837,1.64,1010.65,21.0559
2024-01-01 01:50:00,1,0,1,30.03,88.57,1.677,1.15,1010.15,26.1799
2024-01-01 01:51:00,1,0,1,29.51,84.89,5.036,1.95,1009.27,19.978
2024-01-01 01:52:00,1,0,1,30.38,84.73,4.134,2.24,1011.17,20.4215
2024-01-01 01:53:00,1,0,1,30.17,83.41,0.636,1.19,1011.04,21.7035
2024-01-01 01:54:00,1,0,1,30.41,88.05,0.125,1.4,1010.71,22.5164
2024-01-01 01:55:00,1,0,1,30.7,82.19,1.053,2.52,1011.08,22.0488
2024-01-01 01:56:00,1,0,1,30.43,87.09,0.437,3.63,1010.22,23.6814
2024-01-01 01:57:00,1,0,1,30.54,83.91,1.784,3.93,1010.63,21.8612
2024-01-01 01:58:00,1,0,1,30.32,82.46,0.934,2.77,1010.73,22.1905
2024-01-01 01:59:00,1,0,1,30.61,82.15,0.7,0.84,1010.16,23.8301
2024-01-01 02:00:00,2,0,1,31.16,86.41,1.234,1.99,1010.52,25.1165
2024-01-01 02:01:00,2,0,1,30.28,87.78,2.543,2.66,1010.28,21.2515
2024-01-01 02:02:00,2,0,1,30.16,84.66,1.393,1.19,1010.17,22.1311
2024-01-01 02:03:00,2,0,1,30.91,83.66,0.829,2.12,1010.45,24.4701
2024-01-01 02:04:00,2,0,1,30.46,85.87,3.83,3.29,1010.31,21.9285
2024-01-01 02:05:00,2,0,1,30.2,85.07,6.242,2.47,1010.1,18.767
2024-01-01 02:06:00,2,0,1,31.0,83.97,0.171,1.63,1010.45,23.3138
2024-01-01 02:07:00,2,0,1,30.1,88.21,1.43,2.03,1010.33,24.9573
2024-01-01 02:08:00,2,0,1,30.75,85.52,3.682,2.4,1010.64,20.9781
2024-01-01 02:09:00,2,0,1,31.1,85.63,1.914,1.98,1010.06,20.7202
2024-01-01 02:10:00,2,0,1,30.61,85.2,1.725,1.31,1010.25,22.4732
2024-01-01 02:11:00,2,0,1,30.54,83.93,1.026,2.43,1010.19,23.1575
2024-01-01 02:12:00,2,0,1,30.58,82.36,1.341,1.94,1009.4,21.3502
2024-01-01 02:13:00,2,0,1,31.45,86.4,1.713,2.87,1010.73,19.3847
2024-01-01 02:14:00,2,0,1,31.36,83.4,4.652,3.78,1009.83,20.256
2024-01-01 02:15:00,2,0,1,30.69,86.78,1.329,3.21,1010.75,26.5237
2024-01-01 02:16:00,2,0,1,30.48,87.28,1.541,2.31,1010.05,20.5308
2024-01-01 02:17:00,2,0,1,31.43,87.87,0.328,0.69,1010.15,27.0188
2024-01-01 02:18:00,2,0,1,31.63,83.58,1.525,2.04,1010.46,22.5474
2024-01-01 02:19:00,2,0,1,30.19,83.68,1.114,2.35,1010.22,20.9178
2024-01-01 02:20:00,2,0,1,30.82,85.4,0.301,0.69,1010.51,24.1156
2024-01-01 02:21:00,2,0,1,31.24,85.62,1.631,2.38,1010.3,21.022
2024-01-01 02:22:00,2,0,1,30.45,85.25,1.239,1.56,1010.2,22.6641
2024-01-01 02:23:00,2,0,1,30.42,83.02,1.156,2.95,1009.79,19.8963
2024-01-01 02:24:00,2,0,1,30.05,83.84,2.106,1.9,1010.9,20.5572
2024-01-01 02:25:00,2,0,1,31.17,83.2,1.465,2.18,1009.47,24.0688
2024-01-01 02:26:00,2,0,1,30.65,84.96,1.175,1.69,1009.86,24.7677
2024-01-01 02:27:00,2,0,1,30.71,83.98,0.328,2.32,1010.92,23.3589
2024-01-01 02:28:00,2,0,1,31.52,83.79,1.966,0.05,1010.36,21.1685
2024-01-01 02:29:00,2,0,1,30.98,84.77,1.253,2.42,1010.34,24.3518
2024-01-01 02:30:00,2,0,1,31.09,80.52,1.294,0.72,1009.69,24.2188
2024-01-01 02:31:00,2,0,1,31.61,82.11,0.969,1.8,1009.69,22.1213
2024-01-01 02:32:00,2,0,1,31.3,86.46,3.843,1.51,1009.68,21.6937
2024-01-01 02:33:00,2,0,1,31.04,82.72,0.988,1.21,1009.82,22.0417
2024-01-01 02:34:00,2,0,1,31.32,85.35,1.399,0.92,1009.27,22.4798
2024-01-01 02:35:00,2,0,1,30.9,84.97,0.235,1.89,1010.97,22.2311
2024-01-01 02:36:00,2,0,1,30.76,88.11,1.473,1.94,1011.05,23.3744
2024-01-01 02:37:00,2,0,1,31.2,82.89,0.218,2.24,1010.87,21.8491
2024-01-01 02:38:00,2,0,1,31.08,81.69,5.227,1.13,1009.86,14.1786
2024-01-01 02:39:00,2,0,1,31.38,81.62,0.042,0.44,1010.59,22.5757
2024-01-01 02:40:00,2,0,1,31.26,82.8,0.088,2.88,1010.28,25.8838
2024-01-01 02:41:00,2,0,1,31.93,87.44,1.85,1.51,1009.62,21.7864
2024-01-01 02:42:00,2,0,1,31.07,84.75,0.518,1.43,1010.69,25.7891
2024-01-01 02:43:00,2,0,1,30.5,85.33,1.141,1.37,1010.95,23.8227
2024-01-01 02:44:00,2,0,1,30.92,81.9,2.624,2.66,1010.29,23.8655
2024-01-01 02:45:00,2,0,1,32.22,84.48,2.409,1.86,1009.65,22.3523
2024-01-01 02:46:00,2,0,1,30.19,84.16,0.534,2.31,1009.11,21.6914
2024-01-01 02:47:00,2,0,1,31.66,84.3,0.893,1.62,1009.93,21.7039
2024-01-01 02:48:00,2,0,1,30.16,82.56,0.744,2.13,1009.62,27.5568
2024-01-01 02:49:00,2,0,1,30.4,84.35,3.388,1.18,1009.94,20.3997
2024-01-01 02:50:00,2,0,1,31.89,82.17,1.841,1.56,1010.66,19.273
2024-01-01 02:51:00,2,0,1,31.03,82.76,3.246,2.24,1010.26,22.7066
2024-01-01 02:52:00,2,0,1,30.73,82.78,1.682,0.88,1009.98,21.72
2024-01-01 02:53:00,2,0,1,31.71,83.91,1.13,1.89,1009.9,27.1027
2024-01-01 02:54:00,2,0,1,30.96,81.64,1.194,0.49,1009.83,22.4201
2024-01-01 02:55:00,2,0,1,31.23,80.5,1.795,2.83,1009.87,23.1934
2024-01-01 02:56:00,2,0,1,30.82,78.72,0.369,1.14,1010.49,26.9599
2024-01-01 02:57:00,2,0,1,31.0,83.86,0.655,2.2,1009.29,22.4026
2024-01-01 02:58:00,2,0,1,30.97,81.19,1.989,2.27,1011.26,18.8564
2024-01-01 02:59:00,2,0,1,31.21,85.28,32.419,1.39,1010.64,-3.0051
2024-01-01 03:00:00,3,0,1,30.88,81.15,32.819,0.93,1010.26,-1.7219
2024-01-01 03:01:00,3,0,1,31.31,83.07,32.633,1.14,1010.5,-3.3528
2024-01-01 03:02:00,3,0,1,31.04,80.6,32.226,1.82,1010.25,-1.8293
2024-01-01 03:03:00,3,0,1,31.52,76.94,32.809,2.84,1010.26,-3.8039
2024-01-01 03:04:00,3,0,1,30.98,81.16,31.973,0.78,1009.87,0.5923
2024-01-01 03:05:00,3,0,1,31.98,80.5,35.998,3.4,1010.55,-6.071
2024-01-01 03:06:00,3,0,1,30.59,80.39,33.156,2.58,1009.85,-2.1067
2024-01-01 03:07:00,3,0,1,31.42,85.41,32.588,1.07,1009.12,-1.1676
2024-01-01 03:08:00,3,0,1,31.03,81.76,31.959,1.59,1010.48,-1.9527
2024-01-01 03:09:00,3,0,1,31.19,85.16,32.494,1.32,1009.46,-1.6226
2024-01-01 03:10:00,3,0,1,31.38,83.65,31.425,0.58,1010.52,-1.9041
2024-01-01 03:11:00,3,0,1,31.22,80.71,35.589,1.23,1010.41,-1.4702
2024-01-01 03:12:00,3,0,1,31.93,82.34,32.899,2.02,1010.69,-0.6344
2024-01-01 03:13:00,3,0,1,31.71,83.2,32.573,1.12,1010.66,-2.1527
2024-01-01 03:14:00,3,0,1,31.67,80.67,31.703,2.06,1010.79,0.8143
2024-01-01 03:15:00,3,0,1,30.93,81.71,33.56,2.72,1010.75,-4.3626
2024-01-01 03:16:00,3,0,1,31.31,84.26,31.534,1.91,1010.53,1.4061
2024-01-01 03:17:00,3,0,1,31.66,80.79,31.428,2.52,1010.51,-3.0726
2024-01-01 03:18:00,3,0,1,30.64,81.39,33.325,1.58,1010.2,-6.0507
2024-01-01 03:19:00,3,0,1,31.69,86.3,31.567,2.66,1010.5,-1.0124
2024-01-01 03:20:00,3,0,1,32.16,80.86,32.592,0.11,1010.23,-4.3227
2024-01-01 03:21:00,3,0,1,30.76,82.69,33.364,0.12,1010.93,-3.5973
2024-01-01 03:22:00,3,0,1,31.61,80.63,32.901,1.73,1010.75,-2.7891
2024-01-01 03:23:00,3,0,1,30.98,78.29,34.948,0.78,1010.24,-4.3346
2024-01-01 03:24:00,3,0,1,31.39,84.3,32.319,1.38,1009.84,1.2415
2024-01-01 03:25:00,3,0,1,31.84,81.33,32.861,1.31,1010.24,-0.6277
2024-01-01 03:26:00,3,0,1,31.67,80.61,36.231,2.22,1009.79,-4.1819
2024-01-01 03:27:00,3,0,1,31.34,85.15,32.266,1.33,1009.85,-1.3135
2024-01-01 03:28:00,3,0,1,31.52,81.0,33.244,1.26,1010.91,-0.596
2024-01-01 03:29:00,3,0,1,30.91,83.04,31.39,2.14,1009.57,-0.7071
2024-01-01 03:30:00,3,0,1,31.37,82.27,33.207,3.54,1011.23,-2.646
2024-01-01 03:31:00,3,0,1,31.76,80.68,32.129,2.48,1010.02,-5.8656
2024-01-01 03:32:00,3,0,1,31.56,77.32,33.033,0.27,1009.61,1.06
2024-01-01 03:33:00,3,0,1,30.9,78.36,32.096,1.74,1010.09,2.368
2024-01-01 03:34:00,3,0,1,32.17,77.14,31.384,1.89,1009.69,-0.9158
2024-01-01 03:35:00,3,0,1,31.61,84.02,33.41,1.31,1009.16,-5.4629
2024-01-01 03:36:00,3,0,1,31.0,82.12,33.314,0.8,1009.86,-4.1079
2024-01-01 03:37:00,3,0,1,31.16,77.36,32.227,1.85,1009.64,-0.7079
2024-01-01 03:38:00,3,0,1,31.94,81.66,33.115,1.76,1009.47,1.7665
2024-01-01 03:39:00,3,0,1,31.1,78.64,32.013,1.85,1009.8,-2.1586
2024-01-01 03:40:00,3,0,1,32.48,80.13,33.169,3.35,1010.88,-0.3756
2024-01-01 03:41:00,3,0,1,32.2,79.68,31.438,2.52,1010.41,0.075
2024-01-01 03:42:00,3,0,1,31.42,82.4,32.959,2.4,1009.82,-2.8261
2024-01-01 03:43:00,3,0,1,31.97,80.42,33.285,2.65,1009.55,-2.1196
2024-01-01 03:44:00,3,0,1,31.44,81.2,32.057,0.9,1009.83,-3.7613
2024-01-01 03:45:00,3,0,1,31.98,83.09,32.954,3.77,1009.88,-0.6913
2024-01-01 03:46:00,3,0,1,32.2,77.77,35.434,3.91,1008.77,-6.2273
2024-01-01 03:47:00,3,0,1,31.15,80.99,31.966,2.05,1009.7,-0.8616
2024-01-01 03:48:00,3,0,1,30.9,79.42,32.885,1.29,1008.91,-8.9475
2024-01-01 03:49:00,3,0,1,31.62,80.35,31.768,1.82,1010.9,-1.2931
2024-01-01 03:50:00,3,0,1,31.95,81.24,32.811,0.35,1009.59,-0.5813
2024-01-01 03:51:00,3,0,1,31.76,80.22,31.404,0.75,1009.52,-0.4346
2024-01-01 03:52:00,3,0,1,31.12,79.16,32.471,2.0,1009.46,-0.9909
2024-01-01 03:53:00,3,0,1,32.03,78.05,35.092,2.01,1009.47,-1.6539
2024-01-01 03:54:00,3,0,1,31.29,81.31,32.901,1.07,1009.66,-3.6356
2024-01-01 03:55:00,3,0,1,31.88,79.43,32.55,1.53,1009.64,-5.1403
2024-01-01 03:56:00,3,0,1,32.3,79.41,32.526,0.63,1009.69,-1.6006
2024-01-01 03:57:00,3,0,1,31.85,81.27,33.781,1.97,1010.17,-2.9209
2024-01-01 03:58:00,3,0,1,31.91,81.6,31.948,0.59,1009.24,-3.4952
2024-01-01 03:59:00,3,0,1,32.01,79.79,4.218,0.36,1010.14,19.9783
2024-01-01 04:00:00,4,0,1,31.44,80.48,0.359,2.0,1010.5,21.2462
2024-01-01 04:01:00,4,0,1,30.29,78.56,1.358,1.64,1010.19,20.7398
2024-01-01 04:02:00,4,0,1,32.61,77.72,0.258,0.0,1009.7,25.1752
2024-01-01 04:03:00,4,0,1,32.41,77.7,1.756,2.82,1009.05,21.1368
2024-01-01 04:04:00,4,0,1,31.36,76.75,0.9,0.0,1010.33,20.5547
2024-01-01 04:05:00,4,0,1,31.55,80.14,0.545,2.65,1009.51,23.75
2024-01-01 04:06:00,4,0,1,31.41,76.4,1.815,1.57,1009.89,22.4932
2024-01-01 04:07:00,4,0,1,31.83,79.13,1.262,2.75,1009.31,22.6803
2024-01-01 04:08:00,4,0,1,31.17,79.97,1.976,0.45,1009.78,24.2805
2024-01-01 04:09:00,4,0,1,32.65,81.05,0.092,2.18,1010.18,22.8761
2024-01-01 04:10:00,4,0,1,32.11,76.86,1.346,1.01,1009.16,23.1273
2024-01-01 04:11:00,4,0,1,31.85,78.65,1.736,0.81,1009.49,20.6942
2024-01-01 04:12:00,4,0,1,32.72,79.52,0.562,0.81,1009.6,21.7674
2024-01-01 04:13:00,4,0,1,31.66,79.75,1.213,0.67,1010.07,18.4467
2024-01-01 04:14:00,4,0,1,31.44,79.28,0.804,1.56,1009.4,21.2018
2024-01-01 04:15:00,4,0,1,32.4,74.19,1.077,2.37,1010.44,24.1201
2024-01-01 04:16:00,4,0,1,31.61,77.13,0.454,1.97,1010.26,23.7486
2024-01-01 04:17:00,4,0,1,31.4,78.29,1.17,0.66,1009.31,24.6459
2024-01-01 04:18:00,4,0,1,31.88,82.42,5.148,0.94,1009.66,19.7304
2024-01-01 04:19:00,4,0,1,31.41,79.4,0.546,1.24,1009.69,25.122
2024-01-01 04:20:00,4,0,1,32.15,74.9,0.899,0.77,1009.73,24.3331
2024-01-01 04:21:00,4,0,1,31.41,81.17,0.609,0.65,1009.81,24.0179
2024-01-01 04:22:00,4,0,1,30.48,79.44,0.821,1.15,1009.39,22.5418
2024-01-01 04:23:00,4,0,1,31.61,81.16,1.539,2.18,1009.7,23.7664
2024-01-01 04:24:00,4,0,1,31.73,79.78,3.626,1.75,1010.15,22.4808
2024-01-01 04:25:00,4,0,1,31.57,80.32,0.07,1.34,1010.23,24.4887
2024-01-01 04:26:00,4,0,1,31.38,82.32,1.73,2.17,1010.19,22.3181
2024-01-01 04:27:00,4,0,1,31.79,75.24,0.354,1.94,1009.36,21.9453
2024-01-01 04:28:00,4,0,1,31.03,75.98,0.662,0.84,1009.31,23.5711
2024-01-01 04:29:00,4,0,1,31.65,76.42,1.779,2.29,1010.17,24.476
2024-01-01 04:30:00,4,0,1,32.17,77.35,1.417,0.97,1009.54,23.1528
2024-01-01 04:31:00,4,0,1,32.18,77.99,1.936,2.62,1009.12,25.6555
2024-01-01 04:32:00,4,0,1,31.89,83.4,1.849,1.16,1008.78,23.1553
2024-01-01 04:33:00,4,0,1,32.43,78.6,0.993,0.28,1009.83,22.6646
2024-01-01 04:34:00,4,0,1,31.5,80.36,6.975,1.63,1009.62,16.5716
2024-01-01 04:35:00,4,0,1,32.26,79.31,1.809,0.5,1010.0,22.9741
2024-01-01 04:36:00,4,0,1,31.91,78.52,1.799,3.17,1009.6,21.9686
2024-01-01 04:37:00,4,0,1,32.04,77.96,0.338,1.24,1010.08,23.6693
2024-01-01 04:38:00,4,0,1,32.94,78.31,1.75,0.69,1009.3,22.1459
2024-01-01 04:39:00,4,0,1,32.33,78.28,1.695,1.07,1009.79,22.3129
2024-01-01 04:40:00,4,0,1,32.51,76.56,1.517,2.93,1010.86,16.8283
2024-01-01 04:41:00,4,0,1,32.16,78.38,1.473,1.13,1009.91,23.8807
2024-01-01 04:42:00,4,0,1,31.91,79.13,1.215,0.77,1009.51,21.5614
2024-01-01 04:43:00,4,0,1,31.44,75.47,1.915,1.14,1010.61,21.2549
2024-01-01 04:44:00,4,0,1,32.47,76.7,1.07,2.49,1010.3,24.0855
2024-01-01 04:45:00,4,0,1,31.94,76.59,0.099,2.21,1009.08,25.1504
2024-01-01 04:46:00,4,0,1,32.56,79.8,1.734,1.67,1009.65,21.7638
2024-01-01 04:47:00,4,0,1,32.11,77.6,1.428,0.54,1009.63,20.5424
2024-01-01 04:48:00,4,0,1,31.42,77.41,3.039,2.47,1009.31,22.4807
2024-01-01 04:49:00,4,0,1,32.1,75.92,1.579,0.25,1009.53,26.1874
2024-01-01 04:50:00,4,0,1,32.3,77.12,1.093,1.48,1009.52,23.3359
2024-01-01 04:51:00,4,0,1,32.14,80.2,0.797,2.7,1009.52,18.2212
2024-01-01 04:52:00,4,0,1,31.71,78.73,1.641,1.66,1009.38,22.7308
2024-01-01 04:53:00,4,0,1,32.09,78.03,1.488,0.25,1009.78,25.3016
2024-01-01 04:54:00,4,0,1,31.97,76.65,1.975,1.09,1009.89,22.908
2024-01-01 04:55:00,4,0,1,31.69,74.42,1.916,0.53,1008.99,25.5609
2024-01-01 04:56:00,4,0,1,32.11,76.38,1.719,0.3,1008.65,19.6405
2024-01-01 04:57:00,4,0,1,31.86,75.51,0.43,3.2,1009.35,24.2439
2024-01-01 04:58:00,4,0,1,32.27,77.87,1.175,0.24,1008.94,21.8146
2024-01-01 04:59:00,4,0,1,32.17,78.99,1.393,1.71,1009.18,23.4302
2024-01-01 05:00:00,5,0,1,32.11,78.96,1.6,2.93,1009.71,20.4833
2024-01-01 05:01:00,5,0,1,32.51,78.04,1.726,2.81,1008.51,24.5744
2024-01-01 05:02:00,5,0,1,31.84,78.07,1.679,2.76,1009.86,23.4532
2024-01-01 05:03:00,5,0,1,32.58,77.99,0.471,0.55,1009.48,25.3999
2024-01-01 05:04:00,5,0,1,32.16,76.64,1.582,2.07,1010.51,23.5645
2024-01-01 05:05:00,5,0,1,32.34,75.4,1.449,1.99,1009.48,23.1696
2024-01-01 05:06:00,5,0,1,31.72,73.93,0.073,0.98,1009.08,19.6888
