distance_m,temperature_C,humidity_percent,rain_rate_mmhr,fog_density,gas_loss_dB,shadow_fading_dB,rician_fading_dB,blockage_loss_dB,beam_misalignment_dB,combined_fading,deep_fade,snr_dB
0.0015822058579795053,-0.3810648842322781,0.10626208567881765,0.490260526183146,0.22542822219323447,0.016722466163153007,2.2609443668669913,0.5337362721720077,0.0,0.4850857149358404,1.6002807398449417,0.0,12.162110002759206
-0.003672067072568008,-0.33096556844184866,0.1688499705695593,0.4353812742032909,0.2474834217810451,0.01439999089140248,2.171249840878609,0.745393553148441,0.0,0.4467682808252268,1.7350770825439417,0.0,12.004338293692896
0.001441602607132148,-0.3474887164090427,0.2353518995854501,0.3979601946496083,0.2596541909583935,0.022598822930432846,2.365358413346566,0.38710947621229047,0.0,0.39863508059329306,1.5284261355535447,0.0,12.379403037892333
0.008670587980340545,-0.4106032748814316,0.2687121906686087,0.3643658248571031,0.2746965870281529,0.03136401591491637,2.5515190979375073,0.568035543095255,0.0,0.3887925661996868,1.7774761237030148,0.0,12.005154811838224
0.011951559429755971,-0.3153981254415584,0.3048466089324933,0.3147791014810418,0.2791968488656543,0.036321515354601736,2.2123234720190887,0.24564323055155163,0.0,0.2952772302048424,1.3298873444214252,0.0,12.807302362105348
0.012404714072980697,-0.3424543993747421,0.2967193939846834,0.3750371427672982,0.37178452180805277,0.0363945505071035,2.031931165138038,-0.3339405357855792,0.0,0.31712148482277064,0.7438661759336725,0.0,13.68212743653443
0.010920650219036631,-0.2755290281060711,0.27015515791119243,0.3471128751558508,0.3192130824381322,0.033675563010186566,2.196965534926758,-0.6225552802516944,0.0,0.19186758419874056,0.5818139274294774,0.0,14.084042588678344
0.017099959695409447,-0.2705352170296223,0.14100418528607014,0.41174460193310924,0.34225405837713685,0.03381504045466835,1.9462432464701844,-0.3879172713179225,0.0,0.18293977405524764,0.6542145303506379,0.0,13.978730453269662
0.01568320263960604,-0.19911593056069543,0.08443703330210592,0.43940171153561697,0.40868072499782515,0.02976408489523608,2.0105307853693364,-0.2376216869621473,0.0,0.040593380566610326,0.8150943488223323,0.0,13.901975798778013
0.013224504238099321,-0.16969936611146672,0.191072635559505,0.36396058859720837,0.510140679923929,0.03228556540858893,1.8305208464207414,0.12517567365505938,0.0,0.0,1.0327720080229232,0.0,13.618505516569854
0.014532199985677478,-0.19656040548171028,0.03773770208050683,0.324475864296872,0.46344229915054097,0.02643861777873269,1.9484903683773638,-0.16214176936029187,0.0,0.0,0.8478620661209928,0.0,13.904137381162329
0.008626798292360493,-0.30513339679407286,0.029411672273934077,0.2208427929959013,0.4660450079060669,0.02016330167517107,1.7507297595433415,-0.1632563026894254,0.0,0.0,0.7462188283188772,0.0,14.06637702335452
5.277320914792239e-05,-0.3173702126731862,0.04730149941019028,0.12751953423327855,0.49367900821425115,0.012449712765519438,1.5303141459982248,-0.2561682659863399,0.0,0.0,0.5547710253407049,0.0,14.367884578737048
-0.002132853292031049,-0.2973330298044629,0.05058528374692957,0.14275292212140359,0.46719996052290064,0.010423825486640895,1.672301441722134,-0.13609072462587035,0.0,0.0,0.7294480425001822,0.0,14.099254208432512
-0.0026373894825570243,-0.2567075249356818,0.11382335714726752,0.27982328043922905,0.42948445351151976,0.012867623364784812,1.674949774909292,0.031798089330989494,0.0,0.0,0.8739438289946262,0.0,13.87283608322835
0.0034873787385427193,-0.23030193743360458,0.14346713951259332,0.30628571880885397,0.38601944129982396,0.020356238837759888,1.5559937119071245,0.48479333382412426,0.0,0.0,1.1996136239101247,0.0,13.3674765010135
0.00013165501539022796,-0.20612852505371757,0.09410461248547922,0.29823950949613004,0.3898323428832995,0.01470958837747243,1.282819275433175,0.5362365706812672,0.0,0.0,1.104384666866172,0.0,13.515996428855402
0.00020634302572277864,-0.17386843104402358,0.06334532410709381,0.23567965351973313,0.2783360055596392,0.013350527938191328,1.3475973814780802,0.6588442639763618,0.0,0.0,1.2419066883301295,0.0,13.305886940177956
-0.006165688297068518,-0.2598294361294177,0.02121998612349242,0.21638868637587758,0.2857510226373882,0.005035213120253671,1.1262253072057447,0.9031126788678733,0.0,0.0,1.3374626090039763,0.0,13.162078256697797
0.0015908149491253509,-0.2768259348494586,0.05030380892044436,0.25896100873530176,0.3723447765089366,0.014122958884273697,1.1703830223442309,0.4923876521987405,0.0,0.0,1.0097489816054634,0.0,13.662340738722037
0.006246026804717996,-0.29437680251312404,0.10395179114643377,0.3008747520815493,0.4113885238427441,0.021264868746989823,1.2145040027779899,0.10917213104786375,0.0,0.0,0.7054721300111534,0.0,14.127884062012685
0.005706572511156345,-0.2950204659682199,0.08192099946600519,0.22253446616088887,0.5580560065680891,0.019699994413756552,1.3135557974402459,-0.2762881367968148,0.0,0.0,0.42725023142367924,0.0,14.55908609566042
0.0066420594999515355,-0.4552636459473224,0.08506437810498893,0.2096288587865941,0.5770145789033658,0.020779220540239472,1.3417907018367938,0.24832870632757878,0.0,0.0,0.8889314966585893,0.0,13.84759531317546
0.011732331361956016,-0.4380486314015941,0.08101462654553138,0.3427873193954548,0.5211563869933745,0.025665437985492194,0.9956358446133848,-0.027561756069570866,0.0,0.0,0.4774482716589353,0.0,14.475610433452829
0.010917878164333398,-0.36504230406787924,-0.043634543728408255,0.2588930707917989,0.491074134219721,0.019041200869482668,1.1009848745540962,-0.24795252900428252,0.0,0.0,0.34317621481021265,0.0,14.68540029824625
0.004196092814886891,-0.39490951722511536,0.02408235858852851,0.29122049209590417,0.4342954046825198,0.015497971303016198,0.9540152086024639,-0.5261387928304165,0.0,0.0,0.031153816415524997,0.0,15.168247568043014
0.016433723410871338,-0.37718402500128123,0.10137259748666587,0.3945160274380408,0.3367080168050068,0.03130225377072597,1.0524855664939394,-0.11209647037065627,0.0,0.0,0.4343172217764912,0.0,14.538520631388536
0.02276034884619158,-0.3967593541396004,0.04819619853757449,0.40155898279151986,0.35358412549734797,0.035129247436193035,1.348453186618732,-0.2134558636351344,0.0,0.0,0.4985915863874642,0.0,14.436492904821293
0.034023291037740704,-0.5663682068872623,-0.07027455101554395,0.36263070362164923,0.3443809750418308,0.04082733438365331,1.0904602514397232,-0.06239965230327146,0.0,0.0,0.4960257236642219,0.0,14.436633000457377
0.03187095713219074,-0.5320614794014289,-0.02007598711167534,0.30102195390239805,0.14794672938745806,0.041025230183668986,1.25043270781592,-0.4038454726660765,0.0,0.0,0.2863506650498927,0.0,14.76245073146798
0.03740390641297313,-0.5673462710183662,0.0006438384546105995,0.2707424561022976,0.24035978327902038,0.04750770816640968,1.092205703194177,-0.04747121638645441,0.0,0.0,0.509642907656687,0.0,14.416721105741756
0.04591032990232649,-0.6684933190311149,-0.005131967040855735,0.19063545925271805,0.3265926647591602,0.05571733041640118,0.8611071001013376,0.1547233739109211,0.0,0.0,0.564372930084203,0.0,14.330873143381725
0.04193479077999362,-0.644018664611296,0.027583893895187138,0.16916708440133876,0.37342248669360095,0.05328224575118941,0.878878893935787,-0.3734780074131095,0.0,0.0,0.12306041375072946,0.0,15.013273140838862
0.041130534745943574,-0.7376605189183839,-0.09231551846939039,0.10636138121555463,0.3319366522167824,0.04688163208478812,0.7325206632710995,0.11141893393600587,0.0,0.0,0.4619783622717497,0.0,14.49330207384007
0.040973235562479664,-0.7389560379149767,-0.10440202173952425,0.09681381685081351,0.3456952683844106,0.046160474186517135,1.0321964808513715,0.25275762114681527,0.0,0.0,0.7350729214315713,0.0,14.07282668620283
0.036945001307892744,-0.7236747403448344,-0.09881341488202801,0.03889309116055784,0.3339824966944052,0.04240690320682857,1.125608843104447,0.455028596146495,0.0,0.0,0.9550979778608949,0.0,13.73724729090641
0.03309673571989319,-0.7972404390554141,-0.1321098897778882,-0.0308024825970552,0.3283497845078258,0.03701749875650735,1.0976489142755221,0.3396207967969826,0.0,0.0,0.8424613741076031,0.0,13.914590690559764
0.02619588345848138,-0.7766874975267288,-0.03992727032384013,-0.00536794566327975,0.30624158501623217,0.034442134913945384,0.7640509201044016,0.4596793570718616,0.0,0.0,0.7749704124628941,0.0,14.020851576495318
0.03610107255033385,-0.7696544339918158,-0.0275249719412922,-0.07591275733704911,0.41072909915316796,0.04489395100670619,0.9108057077627861,-0.05564150905621634,0.0,0.0,0.410313970754665,0.0,14.580376234055024
0.04270932091874863,-0.8181282133484767,-0.05686896409115871,-0.1801987789711524,0.4001892127445348,0.050110422701805324,0.8053532521416447,0.42922292873594453,0.0,0.0,0.7700320299919406,0.0,14.0261989511734
0.04099550851871626,-0.7824315730629735,-0.06580464471775921,-0.18096283460708198,0.3112579153210942,0.0479850160186054,0.7778602499347049,0.4573076036607273,0.0,0.0,0.7799794193775109,0.0,14.01168411910338
0.03625831770843605,-0.7483807503851394,-0.1312309483010148,-0.2228519229169609,0.3193627453856471,0.04020912798319752,0.3108213584744692,0.40304476642898923,0.0,0.0,0.495912936918682,0.0,14.452823783815802
0.037615015949869664,-0.7110563555631664,-0.09724332399953423,-0.2749464395728882,0.39678843226575966,0.04314794466076428,0.47831245966990027,0.9165437288562329,0.0,0.0,1.019019244986669,0.0,13.647617522836242
0.03369703490983048,-0.694454107113674,-0.08285185006451137,-0.24106576709956953,0.4261229713816276,0.03991506229408257,0.5890262764973444,0.6338258944396313,0.0,0.0,0.8343367183836854,0.0,13.932934769164731
0.030632858669968552,-0.6971223445079456,-0.11295251025355707,-0.2355354344517745,0.3884463869473987,0.03545631289236674,0.5894534375997205,0.5274346207641053,0.0,0.0,0.7438416285249823,0.0,14.073623974107733
0.03108858452090819,-0.8941363487611539,-0.1302932867905535,-0.21270424925384673,0.32640043230319526,0.0351011137653012,0.40029420116482506,0.4799802667219043,0.0,0.0,0.607067110080945,0.0,14.283543019389825
0.037875071726733614,-0.8854298679034763,-0.12308883441725237,-0.14342502165059956,0.2910074923246404,0.042200414562399695,0.2654520759277538,0.2674510558358,0.0,0.0,0.3572009342232023,0.0,14.663519003508242
0.03726427552608419,-0.8461775398656842,-0.1318798556422392,-0.11306193290596574,0.22512085024832434,0.04118129608508822,0.023383118964653702,-0.17463708597666325,0.0,0.0,-0.14299073397514636,0.0,15.433703538219136
0.046678650088719985,-0.839533914773428,-0.17287062131785572,-0.10171043275568166,0.13109616669333998,0.048648331961472044,-0.06318855349587549,-0.26507208066259647,0.0,0.0,-0.2641778288160872,0.0,15.615977071244076
0.05048839054513065,-0.8573324467564035,-0.2439801060091658,-0.04651112549082033,0.04354062379685378,0.04912244185710253,0.0623833899462561,-0.1537815797682485,0.0,0.0,-0.10535105901871276,0.0,15.368004183870966
0.051606242013030226,-0.8654797268389842,-0.2180659732551912,-0.013550112497138247,0.008674923336962001,0.051446832120175104,0.20984233961401003,-0.07816971546394018,26.03392248891929,0.0,0.03419908622244795,0.0,-10.88243562736062
0.05135482814259292,-0.8105284089220821,-0.21023220434540096,0.04374603893484855,0.10815747518187833,0.05156232813648994,0.003342481461639227,-0.20774290002340198,26.03392248891929,0.0,-0.18142181308895924,0.0,-10.551752463844252
0.05853702858698714,-0.7983157498717047,-0.16821650831553867,0.006943395684747141,0.06621857470066825,0.060681931320220796,0.05849181387573558,-0.6602545135275445,26.03392248891929,0.0,-0.5391674579265965,0.0,-10.002640774312084
0.058262724578579644,-0.7733895014239878,-0.1702508591482504,-0.07807167264073045,0.12413439762937524,0.06031352788069339,0.006446581493739073,-0.957872527742753,26.03392248891929,0.0,-0.8194257038836144,0.0,-9.568181724692948
0.060990874775894426,-0.8853275310305013,-0.03465221217239736,0.000463255836546256,0.111100887858027,0.06936995868272451,0.17242139300294437,-0.737872458566272,0.0,0.0,-0.5473379353991094,0.0,16.04283398812879
0.0665030310742739,-0.9509664668174687,-0.0285318981262366,0.01884406296242515,0.09520990935440259,0.07515030767201299,0.09749119504855148,-1.140741328084641,0.0,0.0,-0.9289886533328233,0.0,16.627952013799202
0.07304027044044599,-1.0328546110617802,-0.0062372682214131185,-0.03258190532597411,0.09484660456782366,0.08270901816650227,0.025041170975385548,-0.8178587044255409,0.0,0.0,-0.6905777321365504,0.0,16.259133534996295
0.06796110122372216,-0.9499299177800505,-0.09539076457253347,-0.044365404132903054,0.13037889635223998,0.07347756615532831,0.016973531531683368,-0.4295454587249409,0.0,0.0,-0.3635972678551188,0.0,15.757948286741026
0.07146306583545119,-0.9670710991683255,-0.03572815432135598,-0.07339586381360268,0.11913723752564649,0.07975772922812296,-0.020330563521709293,-0.1243040463420536,0.0,0.0,-0.1223326974959085,0.0,15.385402914231392
0.07068385547356643,-0.8971177542424162,-0.0835602948120719,-0.1984474413561198,0.06399513127604202,0.0767443056606277,-0.251160915672517,-0.3909413628930173,0.0,0.0,-0.4672070946374966,0.0,15.920915265265307
0.06984419426412318,-0.9093523347290908,-0.055053319306579904,-0.1514067895343535,0.025782209681407417,0.07724047614772997,-0.21074261982431086,0.453205787453911,0.0,0.0,0.27311924623607753,0.0,14.77906900593696
0.0717834732284149,-0.9207365895642124,-0.07434354769685723,-0.20278953071052458,0.06797278302711064,0.0782712430944165,-0.18739007837368696,0.4121539462324421,0.0,0.0,0.2500074569240437,0.0,14.815340128048447
0.0742736448842123,-0.9003327244824143,-0.2084240937850354,-0.1259282192041417,0.022134741380420014,0.07448205753929758,-0.049515966435889715,0.5239864857501441,0.0,0.0,0.41556023034978024,0.0,14.556994770164891
0.07484248583989993,-0.8817211081540043,-0.10828422309632324,-0.21369839663486292,0.03341701722956785,0.07973255281954555,-0.029235556990184874,0.4431354631614948,0.0,0.0,0.3569501676969967,0.0,14.649543549860766
0.07431538582346943,-0.890260681299214,-0.16306480728580267,-0.2593500365997782,0.0484603837364806,0.07664513106180684,0.17431460337149754,0.3837699616940187,0.0,0.0,0.4099740451314267,0.0,14.569465135307652
0.07541027348234414,-0.8912396731727283,-0.21081029907729104,-0.21304493410491435,-0.042010820696845495,0.07550293174255841,-0.2722394371644187,0.8257530018399573,0.0,0.0,0.5594527769694537,0.0,14.337332680392125
0.07319125915827947,-0.9842157669963559,-0.21033135272600195,-0.22305707506364897,-0.06802825364419765,0.07331441914088702,-0.11203101208246077,0.5612211979350779,0.0,0.0,0.4154772036933174,0.0,14.560482341948829
0.07085760562071329,-0.9981377035737301,-0.2141207052448948,-0.17140108317637462,-0.14535303855774412,0.0708120827103975,-0.33228461672007176,0.7253159104390703,0.0,0.024095127447637654,0.4432439608373657,0.0,14.488241541390522
0.06524959000248466,-1.0164006241973766,-0.16077510396223724,-0.20722386050264052,-0.18336827110041068,0.06771851206404272,0.0003264504811079763,0.6471980576219013,0.0,0.24808371126496276,0.5459923948500731,0.0,14.063919651032762
0.06422153739885626,-1.0525207179143807,-0.18289574792090213,-0.24614771296505839,-0.1953255511742303,0.06566000050735873,-0.12558758014937846,0.7631151194678019,0.0,0.18730659087996757,0.5807158445343161,0.0,14.085166720454083
0.053443040382198534,-1.0077983408814066,-0.17753651483770028,-0.22752793357583198,-0.3035820649333274,0.055170589448812916,-0.1870935951277615,-0.13923834915447852,0.0,0.3284093281035229,-0.21997620237294574,0.0,15.15350346127738
0.05733726550387036,-0.8929419048911087,-0.2558721635050767,-0.1670674016500228,-0.29751505795831273,0.05539005329022414,0.03999274374516253,-0.0329910285245556,0.0,0.32959020161221053,-0.013761743727389057,0.0,14.830870129437884
0.06542660791864563,-0.8821415091245125,-0.23612513179880038,-0.16712145696805816,-0.20812114571934737,0.06437223155322568,-0.3449021036956653,-0.4563124811545565,0.0,0.3247147901901336,-0.5706744033954759,0.0,15.691281418775276
0.07595186212728194,-0.9244936252586503,-0.32115097288559974,-0.09672442190397967,-0.2705128721229776,0.070881429835705,-0.15122638740163288,-0.5212450618524389,0.0,0.250406547431075,-0.5274249247214774,0.0,15.707382420952952
0.08146327349250311,-0.9399115822936462,-0.16385007941384516,-0.07723910981078455,-0.325248142690638,0.08373094384381498,0.06097259508826963,-0.47263203094036055,0.0,0.22233820893873624,-0.3779314293035014,0.0,15.5076317215418
0.08391761818306281,-1.0237990836624744,0.03943813254561839,-0.11282384291310128,-0.33103007925007916,0.09568888600184426,0.40439787831752483,-0.7346365217386804,0.0,0.2878851778570308,-0.4264643651601554,0.0,15.50331720783609
0.08591562861311937,-1.0781316223877881,0.023251132691031157,-0.071088790431827,-0.29922299698729726,0.0969232234597417,0.43944660067534363,-0.6225634694266968,0.0,0.24816854683665346,-0.31306170117514415,0.0,15.374250574691644
0.07372923118784187,-0.9969844775016978,0.12009106717849577,-0.014719236260078275,-0.21989193904206691,0.0893040755710915,0.25655504177579386,-0.8592343187999384,0.0,0.2995493714677139,-0.6079769376801952,0.0,15.77055793709097
0.07138176308719124,-0.960371896223829,0.16877747023869225,0.03747102166895976,-0.15370265579811732,0.08924021514359648,0.09861974843822395,-0.9344835251061578,0.0,0.2830382658421752,-0.7525520657448419,0.0,16.01267730550856
0.07398887725010216,-0.9650026143911715,0.2670004411709723,-0.0037341331353307494,-0.09377504820887714,0.09643391022321944,-0.33431701355659743,-1.1743992713554858,0.0,0.3671821586456409,-1.1775484864073908,0.0,16.566275636041738
0.07165108758704754,-0.9948122891693844,0.46208435929871944,0.0024112000560532498,-0.13501158348315748,0.1032251980679687,-0.2992151280969731,-1.274458089159788,0.0,0.40263948082885825,-1.2449891368890724,0.0,16.628228639785988
0.07796751120602494,-1.0609543732535545,0.5188341236168696,-0.06279707392399898,-0.04822393408788196,0.1121827685774931,-0.21886340458002643,-1.2648563594368178,0.0,0.4691946359404702,-1.1958900418536835,0.0,16.471508105864373
0.07543057769649208,-0.9882168349139518,0.6448437150552077,-0.03532252487674588,0.05153946629075037,0.11554482113188305,-0.37300409214118113,-0.9828024549990999,0.0,0.41511970390988806,-1.0338850832275066,0.0,16.287115429806292
0.0724692650016397,-0.9405526320015251,0.8237164343146048,-0.0768437611830554,-0.10090492573608488,0.12095390465424193,-0.3221074033130608,-0.2445669766346132,0.0,0.20782102144036588,-0.3785271643854664,0.0,15.52904830590613
0.07832325758300408,-1.0649577654263376,0.9406906293675693,-0.13939608148193025,-0.10128901521690455,0.13227210121857916,-0.47238870323661536,-0.30830828433870916,0.0,0.21519816261774902,-0.5093931397089287,0.0,15.720950562141027
0.07593163069530025,-0.8542881795851279,0.878893583113845,-0.056460683875742705,-0.041015307336367296,0.12699252430170585,-0.6872779064070048,-0.4279348857956284,0.0,0.2755837938742358,-0.7208048338316162,0.0,15.972754175079103
0.06826346733631937,-0.9519813156713626,0.9705787557172769,-0.07277130646723401,-0.04777960547757734,0.1236205774452755,-0.26746843492739986,-0.42520054514244704,0.0,0.36949585499690923,-0.5047207958081107,0.0,15.530590734776013
0.06505930674760686,-0.8160656542953032,0.8508330106248431,-0.1100140793206476,-0.10751015318006121,0.11482152961277245,-0.1127441166067562,-0.3811361654323181,0.0,0.38991270898952135,-0.3883697621870171,0.0,15.329372852404006
0.05943798330292423,-0.9274415677522886,0.7627416247620894,-0.20836377491614877,-0.08725589903928734,0.10509020486244798,-0.2319154376699158,0.10483904004791397,0.0,0.35795588300052067,-0.034689805042797145,0.0,14.828283101367973
0.058434038874172194,-1.0312532682896915,0.7691440990764913,-0.1543021415057843,-0.0694735907811792,0.1043869571163035,-0.056590727491665396,0.09788115064643445,0.0,0.39389244586359057,0.04864703452546919,0.0,14.655473378574529
0.061459674800716464,-1.0664325400271968,0.8228244221691701,-0.0462710289261824,0.01825246334763172,0.10991730658999192,0.23904708599422322,0.3232446345605986,0.0,0.4899666669365938,0.39132779550026237,0.0,14.007240253195818
0.06402928525474667,-1.1572929592465953,0.8619326638095501,0.007874813521955733,0.07123042213615352,0.11431170217989196,0.20524990696526374,0.33817391210868075,0.0,0.4899307941132653,0.38684860279076927,0.0,14.011415622921149
0.06404217167488438,-1.1686675092959473,0.953765698038237,-0.06470983085428088,0.22694026238296156,0.11861755291243527,0.3922179029633342,0.4799744465864939,0.0,0.5409567042392784,0.6029499722984346,0.0,13.619008684636327
0.06589203944086079,-1.147004073929382,1.05670122410323,-0.16576879725567284,0.20539529823289007,0.12527791445069777,0.5748224135631471,0.19089873503239357,0.0,0.599886612911008,0.44945080450797115,0.0,13.786688449904103
0.0686517158221481,-1.0912989416573695,1.161106543921725,-0.18974413091573605,0.2635660423582689,0.13291713321241988,0.7683522481800115,0.2234932284512825,0.0,0.6653327865356344,0.575780692285862,0.0,13.512641386581151
0.07520199500736059,-0.983542853114065,1.1254507076405724,-0.13014921411138408,0.2114796634002591,0.13779590629522304,0.5652206354833957,0.23229923349044812,0.0,0.6160135176753592,0.4798612893847677,0.0,13.715166668184622
0.07154916303909924,-0.9101229155648483,1.1388855796660156,-0.0834992976066292,0.235553756185982,0.13477375309842834,0.7317426035307627,0.13119492361683216,0.0,0.5444790580491341,0.4784438389610072,0.0,13.803662659936949
0.0746197937964077,-0.9888272654830091,1.0331378357958039,-0.06779873220588045,0.22609832258205775,0.13289648929734008,0.729406538228459,0.07906475116643782,26.03392248891929,0.5777578122211613,0.4328065502421463,0.0,-12.201701678714016
0.0670248615842903,-1.1423280342649986,1.036866359949851,0.0024538848371728978,0.23647192168706532,0.12548245043493442,0.6362689563253878,-0.12820868522689513,26.03392248891929,0.390667625739722,0.20865614480552097,0.0,-11.629860363067138
0.06457897386190464,-1.199040182831631,1.0668968279179007,0.034098163285317507,0.12255249941306666,0.12444254817990082,0.49664656648552435,0.019992547894214955,26.03392248891929,0.35431502319560954,0.2639262777662796,0.0,-11.67112427836588
0.06420861729670697,-1.1017982104621435,1.1136833131610986,0.10299418753499652,0.06598852824850196,0.12625966054491752,0.6816104241534722,-0.31817831774964916,26.03392248891929,0.20041575685487215,0.06976831819240521,0.0,-11.188627229954475
0.07103695728709415,-1.0475318310443467,1.0792014488506472,0.28254798600953895,0.0164647661583972,0.13147083979973437,0.8380458746240347,-0.4349387837975745,0.0,0.27457877889951127,0.04986622034160325,0.0,14.778558887060072
0.06257428439401101,-1.0642625911391308,1.058640420109511,0.3814910927102206,0.21777881656829143,0.12205350022971327,0.8239947882908146,-0.5073384584266343,0.0,0.31000258119709584,-0.01901837978968165,0.0,14.843008848235556
0.06137108440275082,-1.057468773430505,1.0031089310500472,0.42569239046217894,0.16777835279961972,0.11825563663419611,0.8854198087195068,-0.5249122093803205,0.0,0.17978446428142014,-0.0027267955325541784,0.0,14.973921269923409
0.05853645816876684,-0.9461181747630877,1.096386801927432,0.5597569561406357,0.12347759900961466,0.1197830254256386,1.0462486303064573,-0.6920692790834305,0.0,0.35407786883833686,-0.06336168687185414,0.0,14.855040224824576
0.06740640705893462,-0.9292377655472109,1.150883367612864,0.560177041481938,0.017928576061511554,0.13119455779750913,1.0395471534638887,-0.5801802923352594,0.0,0.30580242435180255,0.028626260717275188,0.0,14.76737465873424
0.06913567929413365,-1.0467739673663448,1.152487626424344,0.5321082386982329,0.012516399354697588,0.13299780419728655,0.861130132498238,-0.4303032223147493,0.0,0.23649699118457904,0.06557236368309076,0.0,14.793850604244454
0.07074317232890787,-1.0012661244844625,1.0319250278805703,0.5620939179566822,0.038362285283575014,0.12896650645054522,0.7545995969283418,-0.5660678751415845,0.0,0.2298255529064377,-0.10442661202573973,0.0,15.062381234903086
0.07872390573773032,-0.9048874300590799,1.07250094615854,0.5562299034792414,-0.003173057286577235,0.138838479952359,0.8657214331398941,-0.8590615153892251,0.0,0.26276595856967455,-0.29766286815331133,0.0,15.317094618090875
0.0736126297383213,-0.9133623313560919,0.9859985200222928,0.40180621762406155,0.0814121882032611,0.12968553255722615,0.9008852273480935,-0.24950902924758478,0.0,0.3802970537619081,0.2399651834589452,0.0,14.353939557249802
